날짜,종가,오픈,고가,저가,변동 %
2014-08-27,1282.95 ,"1,281.09","1,288.00","1,280.40",0.16%
2014-08-26,1280.90 ,"1,276.55","1,291.06","1,275.50",0.34%
2014-08-25,1276.60 ,"1,279.67","1,281.06","1,274.42",-0.36%
2014-08-22,1281.23 ,"1,276.64","1,283.50","1,274.49",0.31%
2014-08-21,1277.25 ,"1,291.80","1,291.80","1,273.32",-1.15%
2014-08-20,1292.15 ,"1,295.60","1,297.91","1,288.04",-0.26%
2014-08-19,1295.50 ,"1,297.65","1,302.61","1,293.96",-0.15%
2014-08-18,1297.46 ,"1,303.91","1,304.07","1,295.72",-0.55%
2014-08-15,1304.60 ,"1,312.95","1,315.41","1,292.61",-0.66%
2014-08-14,1313.24 ,"1,312.86","1,319.60","1,309.19",0.03%
2014-08-13,1312.86 ,"1,308.69","1,315.60","1,304.90",0.33%
2014-08-12,1308.60 ,"1,307.90","1,317.86","1,305.46",0.04%
2014-08-11,1308.10 ,"1,309.35","1,311.66","1,304.96",-0.11%
2014-08-08,1309.60 ,"1,313.50","1,322.86","1,306.16",-0.30%
2014-08-07,1313.55 ,"1,305.89","1,314.75","1,302.11",0.56%
2014-08-06,1306.25 ,"1,288.05","1,309.86","1,287.46",1.42%
2014-08-05,1288.00 ,"1,287.91","1,293.66","1,282.56",-0.03%
2014-08-04,1288.35 ,"1,293.98","1,295.81","1,286.17",-0.44%
2014-08-01,1294.10 ,"1,282.24","1,297.20","1,280.90",0.92%
2014-07-31,1282.35 ,"1,294.86","1,297.56","1,281.02",-0.98%
2014-07-30,1295.05 ,"1,298.94","1,302.76","1,291.85",-0.28%
2014-07-29,1298.75 ,"1,304.59","1,312.75","1,295.85",-0.42%
2014-07-28,1304.25 ,"1,308.25","1,309.46","1,301.42",-0.29%
2014-07-25,1308.05 ,"1,294.00","1,308.50","1,290.16",1.14%
2014-07-24,1293.35 ,"1,304.14","1,305.35","1,287.81",-0.83%
2014-07-23,1304.15 ,"1,307.70","1,311.31","1,302.61",-0.24%
2014-07-22,1307.35 ,"1,311.89","1,315.20","1,301.75",-0.35%
2014-07-21,1311.90 ,"1,311.05","1,318.51","1,307.01",0.08%
2014-07-18,1310.90 ,"1,318.70","1,324.75","1,304.57",-0.56%
2014-07-17,1318.25 ,"1,300.24","1,324.65","1,297.85",1.45%
2014-07-16,1299.37 ,"1,294.40","1,304.40","1,292.90",0.38%
2014-07-15,1294.45 ,"1,306.85","1,314.25","1,292.05",-0.97%
2014-07-14,1307.15 ,"1,338.45","1,339.71","1,303.21",-2.32%
2014-07-11,1338.15 ,"1,335.81","1,339.54","1,333.87",0.19%
2014-07-10,1335.55 ,"1,319.34","1,345.65","1,319.34",0.67%
2014-07-09,1326.70 ,"1,319.69","1,332.69","1,318.50",0.59%
2014-07-08,1318.95 ,"1,319.75","1,325.35","1,313.45",-0.09%
2014-07-07,1320.20 ,"1,320.16","1,320.30","1,311.90",-0.03%
2014-07-04,1320.55 ,"1,320.29","1,323.80","1,318.80",0.06%
2014-07-03,1319.80 ,"1,327.70","1,327.70","1,309.95",-0.58%
2014-07-02,1327.45 ,"1,325.58","1,332.21","1,321.32",0.13%
2014-07-01,1325.75 ,"1,327.15","1,332.41","1,323.72",-0.13%
2014-06-30,1327.50 ,"1,315.80","1,329.41","1,310.21",0.92%
2014-06-27,1315.35 ,"1,317.91","1,322.31","1,312.76",-0.20%
2014-06-26,1317.95 ,"1,318.65","1,320.15","1,306.25",-0.12%
2014-06-25,1319.50 ,"1,318.74","1,325.15","1,310.80",0.09%
2014-06-24,1318.30 ,"1,318.54","1,326.60","1,314.15",0.02%
2014-06-23,1318.10 ,"1,313.70","1,318.61","1,309.91",0.25%
2014-06-20,1314.82 ,"1,320.20","1,322.40","1,306.75",-0.40%
2014-06-19,1320.10 ,"1,278.44","1,322.10","1,276.01",3.26%
2014-06-18,1278.40 ,"1,271.30","1,280.00","1,266.96",0.54%
2014-06-17,1271.50 ,"1,271.65","1,273.56","1,259.16",-0.01%
2014-06-16,1271.60 ,"1,277.06","1,285.16","1,270.51",-0.42%
2014-06-13,1277.00 ,"1,273.69","1,278.20","1,271.00",0.29%
2014-06-12,1273.36 ,"1,261.49","1,275.00","1,260.05",1.00%
2014-06-11,1260.74 ,"1,260.49","1,265.50","1,258.00",0.00%
2014-06-10,1260.80 ,"1,252.15","1,263.31","1,250.21",0.70%
2014-06-09,1252.08 ,"1,253.79","1,257.70","1,251.76",-0.05%
2014-06-06,1252.73 ,"1,253.69","1,258.00","1,246.31",-0.07%
2014-06-05,1253.60 ,"1,243.80","1,256.81","1,241.21",0.79%
2014-06-04,1243.80 ,"1,245.24","1,250.00","1,243.50",-0.07%
2014-06-03,1244.65 ,"1,244.39","1,248.15","1,241.06",0.02%
2014-06-02,1244.35 ,"1,250.89","1,250.89","1,241.04",-0.54%
2014-05-30,1251.05 ,"1,256.00","1,260.46","1,242.35",-0.40%
2014-05-29,1256.05 ,"1,258.79","1,260.50","1,251.55",-0.19%
2014-05-28,1258.50 ,"1,263.70","1,267.69","1,256.02",-0.41%
2014-05-27,1263.70 ,"1,292.95","1,293.70","1,263.50",-2.27%
2014-05-26,1293.05 ,"1,292.71","1,294.41","1,290.91",0.00%
2014-05-23,1293.11 ,"1,294.04","1,295.95","1,287.99",-0.06%
2014-05-22,1293.85 ,"1,292.04","1,303.85","1,290.05",0.15%
2014-05-21,1291.85 ,"1,294.15","1,296.60","1,283.45",-0.19%
2014-05-20,1294.25 ,"1,292.15","1,297.05","1,286.15",0.18%
2014-05-19,1291.95 ,"1,293.42","1,305.25","1,289.66",-0.14%
2014-05-16,1293.70 ,"1,296.61","1,298.76","1,287.85",-0.20%
2014-05-15,1296.35 ,"1,305.45","1,307.35","1,291.15",-0.71%
2014-05-14,1305.60 ,"1,294.46","1,309.40","1,291.79",0.95%
2014-05-13,1293.35 ,"1,295.91","1,299.21","1,289.25",-0.19%
2014-05-12,1295.80 ,"1,289.20","1,304.30","1,280.10",0.50%
2014-05-09,1289.33 ,"1,289.50","1,294.90","1,285.64",-0.02%
2014-05-08,1289.60 ,"1,289.74","1,295.30","1,285.74",0.00%
2014-05-07,1289.55 ,"1,308.01","1,315.31","1,287.00",-1.38%
2014-05-06,1307.65 ,"1,309.90","1,314.71","1,305.00",-0.17%
2014-05-05,1309.85 ,"1,300.74","1,315.95","1,299.61",0.73%
2014-05-02,1300.32 ,"1,284.19","1,304.90","1,277.10",1.26%
2014-05-01,1284.10 ,"1,291.65","1,293.21","1,277.70",-0.60%
2014-04-30,1291.90 ,"1,296.01","1,298.01","1,285.80",-0.35%
2014-04-29,1296.48 ,"1,296.04","1,301.40","1,286.49",0.03%
2014-04-28,1296.10 ,"1,303.20","1,306.61","1,292.30",-0.56%
2014-04-25,1303.45 ,"1,294.01","1,305.61","1,290.60",0.74%
2014-04-24,1293.85 ,"1,284.01","1,298.51","1,268.85",0.77%
2014-04-23,1283.90 ,"1,283.51","1,289.22","1,281.05",0.03%
2014-04-22,1283.50 ,"1,290.24","1,293.00","1,277.60",-0.52%
2014-04-21,1290.15 ,"1,294.67","1,301.51","1,282.01",-0.28%
2014-04-18,1293.78 ,"1,293.78","1,293.78","1,293.78",-0.08%
2014-04-17,1294.85 ,"1,302.40","1,304.80","1,293.24",-0.61%
2014-04-16,1302.80 ,"1,302.84","1,307.60","1,293.59",0.01%
2014-04-15,1302.65 ,"1,326.81","1,328.51","1,290.95",-1.79%
2014-04-14,1326.40 ,"1,318.94","1,331.20","1,318.84",0.60%
2014-04-11,1318.47 ,"1,317.94","1,324.33","1,314.24",-0.03%
2014-04-10,1318.92 ,"1,311.64","1,324.90","1,310.84",0.54%
2014-04-09,1311.90 ,"1,308.25","1,315.30","1,300.94",0.24%
2014-04-08,1308.72 ,"1,296.29","1,314.93","1,296.29",0.93%
2014-04-07,1296.65 ,"1,302.90","1,304.80","1,295.80",-0.46%
2014-04-04,1302.70 ,"1,286.62","1,307.09","1,284.33",1.20%
2014-04-03,1287.30 ,"1,289.89","1,294.20","1,281.59",-0.19%
2014-04-02,1289.80 ,"1,279.85","1,295.21","1,278.65",0.83%
2014-04-01,1279.15 ,"1,283.79","1,288.25","1,277.44",-0.40%
2014-03-31,1284.25 ,"1,294.30","1,298.81","1,282.65",-0.75%
2014-03-28,1294.00 ,"1,293.64","1,299.20","1,285.84",0.22%
2014-03-27,1291.14 ,"1,304.14","1,307.15","1,289.30",-0.99%
2014-03-26,1304.10 ,"1,311.25","1,317.01","1,298.90",-0.53%
2014-03-25,1311.05 ,"1,309.60","1,317.86","1,306.20",0.11%
2014-03-24,1309.62 ,"1,334.74","1,334.86","1,308.04",-1.87%
2014-03-21,1334.55 ,"1,328.55","1,343.04","1,328.45",0.46%
2014-03-20,1328.50 ,"1,331.05","1,335.21","1,320.85",-0.22%
2014-03-19,1331.45 ,"1,355.95","1,360.26","1,328.00",-1.83%
2014-03-18,1356.25 ,"1,366.80","1,367.77","1,350.80",-0.78%
2014-03-17,1366.95 ,"1,382.07","1,392.37","1,362.53",-1.11%
2014-03-14,1382.24 ,"1,370.59","1,388.40","1,368.06",0.85%
2014-03-13,1370.60 ,"1,367.50","1,375.46","1,364.65",0.26%
2014-03-12,1367.08 ,"1,349.39","1,371.10","1,345.44",1.27%
2014-03-11,1349.95 ,"1,339.35","1,353.11","1,338.00",0.81%
2014-03-10,1339.15 ,"1,339.27","1,345.41","1,329.47",-0.08%
2014-03-07,1340.25 ,"1,351.21","1,352.90","1,329.75",-0.82%
2014-03-06,1351.35 ,"1,337.45","1,353.37","1,331.35",1.04%
2014-03-05,1337.39 ,"1,334.83","1,341.88","1,332.58",0.19%
2014-03-04,1334.90 ,"1,350.95","1,352.61","1,331.54",-1.18%
2014-03-03,1350.90 ,"1,326.50","1,355.41","1,326.50",1.85%
2014-02-28,1326.40 ,"1,331.67","1,333.91","1,320.22",-0.38%
2014-02-27,1331.44 ,"1,330.58","1,336.48","1,323.97",0.05%
2014-02-26,1330.75 ,"1,340.31","1,345.40","1,322.14",-0.75%
2014-02-25,1340.75 ,"1,337.00","1,344.01","1,331.72",0.28%
2014-02-24,1337.00 ,"1,324.99","1,339.00","1,319.11",1.03%
2014-02-21,1323.39 ,"1,322.72","1,328.79","1,316.12",0.04%
2014-02-20,1322.89 ,"1,311.64","1,325.18","1,307.85",0.85%
2014-02-19,1311.80 ,"1,321.84","1,323.39","1,308.93",-0.74%
2014-02-18,1321.60 ,"1,329.20","1,332.71","1,312.95",-0.56%
2014-02-17,1329.10 ,"1,319.15","1,330.37","1,318.65",0.77%
2014-02-14,1318.93 ,"1,302.83","1,321.34","1,299.97",1.25%
2014-02-13,1302.70 ,"1,291.11","1,302.80","1,286.14",0.89%
2014-02-12,1291.25 ,"1,292.02","1,296.52","1,284.40",-0.05%
2014-02-11,1291.85 ,"1,274.79","1,293.83","1,273.80",1.33%
2014-02-10,1274.90 ,"1,266.31","1,278.31","1,265.40",0.62%
2014-02-07,1267.06 ,"1,257.68","1,272.18","1,256.22",0.75%
2014-02-06,1257.64 ,"1,258.14","1,266.98","1,252.88",-0.03%
2014-02-05,1258.01 ,"1,254.86","1,273.73","1,252.51",0.24%
2014-02-04,1255.00 ,"1,257.99","1,260.93","1,247.62",-0.21%
2014-02-03,1257.64 ,"1,245.14","1,266.54","1,240.68",1.11%
2014-01-31,1243.80 ,"1,244.07","1,255.51","1,238.75",0.01%
2014-01-30,1243.70 ,"1,268.24","1,268.53","1,238.39",-1.95%
2014-01-29,1268.40 ,"1,256.90","1,270.27","1,249.65",0.94%
2014-01-28,1256.55 ,"1,257.01","1,261.51","1,249.36",-0.04%
2014-01-27,1257.07 ,"1,268.85","1,278.48","1,252.16",-0.96%
2014-01-24,1269.25 ,"1,264.67","1,273.31","1,257.20",0.39%
2014-01-23,1264.35 ,"1,236.64","1,265.80","1,231.76",2.25%
2014-01-22,1236.49 ,"1,241.55","1,244.14","1,236.14",-0.40%
2014-01-21,1241.49 ,"1,254.18","1,256.24","1,236.07",-1.03%
2014-01-20,1254.35 ,"1,254.01","1,261.00","1,251.32",0.04%
2014-01-17,1253.82 ,"1,242.53","1,255.28","1,238.05",0.91%
2014-01-16,1242.55 ,"1,241.49","1,245.26","1,236.55",0.07%
2014-01-15,1241.74 ,"1,245.10","1,245.39","1,234.49",-0.27%
2014-01-14,1245.10 ,"1,253.12","1,255.38","1,241.83",-0.67%
2014-01-13,1253.44 ,"1,248.28","1,255.18","1,243.72",0.51%
2014-01-10,1247.10 ,"1,228.01","1,248.81","1,226.94",1.56%
2014-01-09,1228.00 ,"1,226.17","1,231.91","1,224.02",0.15%
2014-01-08,1226.10 ,"1,231.97","1,232.84","1,218.83",-0.49%
2014-01-07,1232.10 ,"1,238.17","1,245.86","1,225.20",-0.48%
2014-01-06,1238.05 ,"1,236.93","1,248.76","1,233.10",0.12%
2014-01-03,1236.55 ,"1,224.94","1,240.38","1,222.14",0.95%
2014-01-02,1224.89 ,"1,204.88","1,231.04","1,203.72",1.57%
2014-01-01,1205.90 ,"1,210.41","1,210.61","1,199.40",0.03%
