날짜,종가,오픈,고가,저가,거래량,변동 %
2019-09-13,2205.81 ,"2,202.11","2,211.21","2,201.94",-,0.18%
2019-09-12,2201.81 ,"2,195.26","2,208.16","2,195.09",-,0.34%
2019-09-11,2194.42 ,"2,179.56","2,194.50","2,179.56",-,0.69%
2019-09-10,2179.43 ,"2,178.22","2,179.43","2,166.64",-,0.05%
2019-09-09,2178.41 ,"2,177.68","2,183.82","2,174.86",-,-0.02%
2019-09-06,2178.90 ,"2,174.88","2,181.29","2,174.75",-,0.21%
2019-09-05,2174.27 ,"2,151.56","2,179.86","2,151.46",-,1.14%
2019-09-04,2149.80 ,"2,126.74","2,150.59","2,125.92",-,1.08%
2019-09-03,2126.92 ,"2,136.13","2,136.31","2,119.08",-,-0.45%
2019-09-02,2136.58 ,"2,137.10","2,137.91","2,135.84",-,-0.09%
2019-08-30,2138.52 ,"2,134.12","2,147.21","2,130.66",-,0.26%
2019-08-29,2133.08 ,"2,112.04","2,134.92","2,110.78",-,1.00%
2019-08-28,2111.92 ,"2,104.69","2,112.35","2,093.78",-,0.34%
2019-08-27,2104.85 ,"2,106.40","2,119.75","2,101.09",-,-0.02%
2019-08-26,2105.22 ,"2,095.54","2,105.30","2,088.74",-,0.51%
2019-08-23,2094.63 ,"2,131.54","2,137.20","2,091.58",-,-1.74%
2019-08-22,2131.68 ,"2,135.49","2,141.50","2,122.58",-,-0.18%
2019-08-21,2135.52 ,"2,118.44","2,137.87","2,117.63",-,0.75%
2019-08-20,2119.57 ,"2,131.37","2,134.39","2,119.57",-,-0.57%
2019-08-19,2131.81 ,"2,109.77","2,135.00","2,109.46",-,1.11%
2019-08-16,2108.50 ,"2,082.11","2,110.88","2,081.82",-,1.23%
2019-08-15,2082.84 ,"2,084.34","2,087.99","2,073.22",-,-0.16%
2019-08-14,2086.26 ,"2,135.53","2,136.40","2,085.05",-,-2.26%
2019-08-13,2134.54 ,"2,116.28","2,143.94","2,108.50",-,0.79%
2019-08-12,2117.73 ,"2,135.35","2,139.14","2,112.91",-,-0.82%
2019-08-09,2135.34 ,"2,148.68","2,149.42","2,127.82",-,-0.54%
2019-08-08,2146.91 ,"2,112.79","2,147.89","2,112.06",-,1.55%
2019-08-07,2114.05 ,"2,109.18","2,116.91","2,083.92",-,0.23%
2019-08-06,2109.20 ,"2,098.47","2,109.98","2,092.80",-,0.57%
2019-08-05,2097.32 ,"2,149.01","2,149.69","2,087.38",-,-2.45%
2019-08-02,2149.99 ,"2,172.77","2,172.89","2,140.58",-,-1.07%
2019-08-01,2173.18 ,"2,182.62","2,201.77","2,171.25",-,-0.66%
2019-07-31,2187.56 ,"2,202.91","2,205.10","2,172.85",-,-0.72%
2019-07-30,2203.40 ,"2,213.32","2,214.14","2,197.73",-,-0.41%
2019-07-29,2212.50 ,"2,215.42","2,217.56","2,209.84",-,-0.14%
2019-07-26,2215.71 ,"2,205.03","2,216.79","2,203.71",-,0.40%
2019-07-25,2206.92 ,"2,217.19","2,220.86","2,202.88",-,-0.49%
2019-07-24,2217.75 ,"2,209.94","2,217.75","2,206.11",-,0.37%
2019-07-23,2209.59 ,"2,196.23","2,209.59","2,196.17",-,0.54%
2019-07-22,2197.67 ,"2,193.96","2,199.45","2,192.22",-,0.14%
2019-07-19,2194.61 ,"2,202.10","2,209.77","2,194.54",-,-0.17%
2019-07-18,2198.40 ,"2,197.36","2,202.87","2,188.61",-,0.02%
2019-07-17,2197.94 ,"2,206.86","2,208.55","2,197.94",-,-0.46%
2019-07-16,2208.09 ,"2,214.29","2,214.39","2,205.57",-,-0.28%
2019-07-15,2214.34 ,"2,213.69","2,216.32","2,211.85",-,0.08%
2019-07-12,2212.65 ,"2,204.91","2,213.76","2,204.40",-,0.33%
2019-07-11,2205.35 ,"2,202.24","2,208.80","2,199.91",-,0.19%
2019-07-10,2201.14 ,"2,192.37","2,208.05","2,191.80",-,0.34%
2019-07-09,2193.65 ,"2,194.86","2,195.32","2,184.60",-,-0.04%
2019-07-08,2194.62 ,"2,205.54","2,205.63","2,192.12",-,-0.50%
2019-07-05,2205.57 ,"2,215.52","2,215.94","2,192.71",-,-0.43%
2019-07-04,2215.17 ,"2,214.59","2,215.90","2,214.33",-,0.08%
2019-07-03,2213.35 ,"2,198.42","2,213.45","2,197.73",-,0.67%
2019-07-02,2198.55 ,"2,191.01","2,198.88","2,190.77",-,0.29%
2019-07-01,2192.24 ,"2,177.61","2,200.66","2,177.59",-,0.64%
2019-06-28,2178.35 ,"2,166.34","2,178.35","2,165.38",-,0.55%
2019-06-27,2166.48 ,"2,158.66","2,168.47","2,158.37",-,0.37%
2019-06-26,2158.41 ,"2,161.51","2,168.26","2,157.71",-,-0.25%
2019-06-25,2163.73 ,"2,178.60","2,180.10","2,162.08",-,-0.66%
2019-06-24,2178.17 ,"2,181.23","2,183.25","2,178.17",-,0.00%
2019-06-21,2178.16 ,"2,184.05","2,184.95","2,176.84",-,-0.24%
2019-06-20,2183.36 ,"2,164.09","2,186.67","2,164.06",-,1.01%
2019-06-19,2161.60 ,"2,153.22","2,165.47","2,153.01",-,0.50%
2019-06-18,2150.91 ,"2,130.83","2,157.73","2,129.35",-,0.94%
2019-06-17,2130.86 ,"2,129.53","2,135.64","2,128.56",-,0.00%
2019-06-14,2130.95 ,"2,137.60","2,137.82","2,126.98",-,-0.28%
2019-06-13,2136.96 ,"2,131.97","2,139.67","2,130.55",-,0.12%
2019-06-12,2134.42 ,"2,139.60","2,140.87","2,131.43",-,-0.25%
2019-06-11,2139.74 ,"2,135.93","2,153.16","2,135.64",-,0.20%
2019-06-10,2135.51 ,"2,126.41","2,144.08","2,126.09",-,0.41%
2019-06-07,2126.88 ,"2,103.86","2,133.33","2,103.68",-,1.08%
2019-06-06,2104.18 ,"2,093.28","2,107.11","2,092.99",-,0.40%
2019-06-05,2095.83 ,"2,080.35","2,095.83","2,080.35",-,0.87%
2019-06-04,2077.66 ,"2,047.90","2,079.78","2,045.76",-,1.59%
2019-06-03,2045.06 ,"2,046.47","2,053.80","2,039.89",-,-0.06%
2019-05-31,2046.25 ,"2,066.41","2,066.78","2,042.57",-,-0.98%
2019-05-30,2066.48 ,"2,063.39","2,072.14","2,061.76",-,0.08%
2019-05-29,2064.80 ,"2,083.02","2,083.08","2,056.73",-,-0.95%
2019-05-28,2084.57 ,"2,096.57","2,104.40","2,084.19",-,-0.57%
2019-05-27,2096.43 ,"2,095.80","2,098.62","2,095.39",-,0.07%
2019-05-24,2095.03 ,"2,087.25","2,102.50","2,086.59",-,0.36%
2019-05-23,2087.46 ,"2,111.13","2,111.25","2,080.87",-,-1.15%
2019-05-22,2111.78 ,"2,117.07","2,118.42","2,109.57",-,-0.28%
2019-05-21,2117.66 ,"2,103.80","2,119.82","2,102.53",-,0.62%
2019-05-20,2104.64 ,"2,116.88","2,118.90","2,099.77",-,-0.56%
2019-05-17,2116.50 ,"2,126.98","2,129.21","2,113.82",-,-0.45%
2019-05-16,2126.06 ,"2,110.26","2,133.41","2,108.01",-,0.74%
2019-05-15,2110.40 ,"2,098.67","2,113.66","2,087.51",-,0.55%
2019-05-14,2098.76 ,"2,084.61","2,106.89","2,081.75",-,0.59%
2019-05-13,2086.46 ,"2,124.77","2,125.11","2,080.99",-,-1.87%
2019-05-10,2126.32 ,"2,118.59","2,129.96","2,098.96",-,0.33%
2019-05-09,2119.31 ,"2,130.71","2,131.04","2,102.48",-,-0.59%
2019-05-08,2131.90 ,"2,134.48","2,141.14","2,127.22",-,-0.17%
2019-05-07,2135.49 ,"2,166.82","2,167.60","2,126.11",-,-1.44%
2019-05-06,2166.66 ,"2,178.27","2,178.35","2,150.17",-,-0.51%
2019-05-03,2177.77 ,"2,160.71","2,179.20","2,160.21",-,0.77%
2019-05-02,2161.11 ,"2,167.74","2,168.84","2,153.09",-,-0.41%
2019-05-01,2170.03 ,"2,179.34","2,185.44","2,167.48",-,-0.40%
2019-04-30,2178.67 ,"2,176.39","2,180.33","2,167.33",-,0.14%
2019-04-29,2175.59 ,"2,173.25","2,179.63","2,171.90",-,0.08%
2019-04-26,2173.82 ,"2,164.21","2,173.82","2,162.09",-,0.39%
2019-04-25,2165.36 ,"2,166.23","2,168.09","2,157.75",-,-0.16%
2019-04-24,2168.81 ,"2,175.48","2,175.51","2,166.08",-,-0.26%
2019-04-23,2174.39 ,"2,162.09","2,175.59","2,160.40",-,0.59%
2019-04-22,2161.58 ,"2,159.70","2,162.47","2,156.11",-,0.06%
2019-04-19,2160.36 ,"2,160.06","2,160.43","2,159.72",-,0.01%
2019-04-18,2160.21 ,"2,160.55","2,161.58","2,153.13",-,-0.03%
2019-04-17,2160.94 ,"2,162.50","2,170.36","2,158.04",-,-0.10%
2019-04-16,2163.08 ,"2,160.31","2,167.42","2,159.76",-,0.09%
2019-04-15,2161.14 ,"2,160.26","2,162.60","2,155.92",-,0.08%
2019-04-12,2159.39 ,"2,146.78","2,160.71","2,145.93",-,0.55%
2019-04-11,2147.61 ,"2,148.37","2,150.49","2,143.66",-,-0.02%
2019-04-10,2147.99 ,"2,141.34","2,149.38","2,140.58",-,0.22%
2019-04-09,2143.20 ,"2,152.42","2,155.97","2,140.72",-,-0.45%
2019-04-08,2152.89 ,"2,150.37","2,153.24","2,145.50",-,0.14%
2019-04-05,2149.85 ,"2,142.51","2,150.46","2,142.25",-,0.33%
2019-04-04,2142.75 ,"2,143.32","2,144.47","2,136.85",-,-0.01%
2019-04-03,2143.02 ,"2,133.09","2,149.09","2,132.93",-,0.53%
2019-04-02,2131.71 ,"2,130.56","2,133.90","2,126.95",-,0.00%
2019-04-01,2131.79 ,"2,107.35","2,132.00","2,107.27",-,1.14%
2019-03-29,2107.74 ,"2,094.60","2,107.76","2,094.56",-,0.60%
2019-03-28,2095.18 ,"2,093.68","2,098.65","2,086.47",-,0.06%
2019-03-27,2094.02 ,"2,102.47","2,106.39","2,084.32",-,-0.41%
2019-03-26,2102.62 ,"2,087.13","2,109.19","2,086.92",-,0.75%
2019-03-25,2087.06 ,"2,094.20","2,094.21","2,079.79",-,-0.37%
2019-03-22,2094.81 ,"2,129.01","2,131.24","2,094.33",-,-1.56%
2019-03-21,2127.93 ,"2,115.82","2,130.40","2,110.55",-,0.75%
2019-03-20,2112.05 ,"2,120.47","2,126.20","2,107.10",-,-0.44%
2019-03-19,2121.47 ,"2,114.20","2,131.84","2,113.17",-,0.16%
2019-03-18,2117.99 ,"2,109.12","2,119.11","2,108.93",-,0.44%
2019-03-15,2108.78 ,"2,096.08","2,112.62","2,096.02",-,0.59%
2019-03-14,2096.32 ,"2,097.39","2,099.58","2,093.30",-,0.03%
2019-03-13,2095.67 ,"2,083.80","2,100.31","2,080.93",-,0.59%
2019-03-12,2083.38 ,"2,077.13","2,087.04","2,077.11",-,0.42%
2019-03-11,2074.66 ,"2,050.99","2,075.97","2,050.25",-,1.15%
2019-03-08,2051.12 ,"2,059.61","2,059.73","2,040.69",-,-0.50%
2019-03-07,2061.41 ,"2,078.49","2,078.97","2,054.69",-,-0.83%
2019-03-06,2078.69 ,"2,087.77","2,089.08","2,077.50",-,-0.42%
2019-03-05,2087.50 ,"2,090.98","2,091.46","2,083.95",-,-0.14%
2019-03-04,2090.40 ,"2,095.91","2,103.62","2,078.89",-,-0.28%
2019-03-01,2096.35 ,"2,084.72","2,100.52","2,084.68",-,0.50%
2019-02-28,2085.84 ,"2,091.31","2,091.93","2,084.00",-,-0.30%
2019-02-27,2092.12 ,"2,093.33","2,094.22","2,082.44",-,0.02%
2019-02-26,2091.70 ,"2,092.11","2,097.84","2,088.20",-,-0.01%
2019-02-25,2091.83 ,"2,087.36","2,100.65","2,087.35",-,0.23%
2019-02-22,2086.97 ,"2,076.48","2,088.84","2,075.50",-,0.46%
2019-02-21,2077.44 ,"2,083.34","2,084.81","2,071.56",-,-0.30%
2019-02-20,2083.64 ,"2,076.70","2,086.11","2,076.64",-,0.37%
2019-02-19,2075.91 ,"2,072.57","2,080.34","2,067.68",-,0.16%
2019-02-18,2072.62 ,"2,068.27","2,073.94","2,068.27",-,0.29%
2019-02-15,2066.58 ,"2,048.84","2,068.56","2,045.65",-,0.93%
2019-02-14,2047.56 ,"2,051.03","2,054.74","2,041.83",-,-0.25%
2019-02-13,2052.76 ,"2,046.25","2,058.11","2,046.14",-,0.37%
2019-02-12,2045.12 ,"2,021.54","2,047.84","2,021.27",-,1.16%
2019-02-11,2021.60 ,"2,020.25","2,026.47","2,018.87",-,0.05%
2019-02-08,2020.53 ,"2,025.89","2,025.89","2,008.01",-,-0.32%
2019-02-07,2026.94 ,"2,045.91","2,046.36","2,017.40",-,-0.99%
2019-02-06,2047.11 ,"2,051.34","2,052.52","2,043.71",-,-0.21%
2019-02-05,2051.36 ,"2,037.97","2,051.99","2,037.90",-,0.67%
2019-02-04,2037.76 ,"2,028.93","2,037.87","2,023.54",-,0.40%
2019-02-01,2029.55 ,"2,027.35","2,033.32","2,024.40",-,0.05%
2019-01-31,2028.49 ,"2,014.45","2,029.69","2,014.43",-,0.87%
2019-01-30,2010.95 ,"1,989.54","2,019.47","1,988.86",-,1.07%
2019-01-29,1989.60 ,"1,988.81","1,996.21","1,985.56",-,0.02%
2019-01-28,1989.18 ,"2,003.00","2,003.52","1,979.90",-,-0.63%
2019-01-25,2001.86 ,"1,982.00","2,005.27","1,981.87",-,0.94%
2019-01-24,1983.23 ,"1,980.67","1,985.24","1,974.32",-,0.16%
2019-01-23,1980.15 ,"1,978.89","1,988.33","1,968.78",-,0.07%
2019-01-22,1978.83 ,"2,000.83","2,001.19","1,971.65",-,-1.10%
2019-01-21,2000.77 ,"2,000.18","2,002.47","1,999.23",-,0.00%
2019-01-18,2000.76 ,"1,976.57","2,002.26","1,976.57",-,1.27%
2019-01-17,1975.61 ,"1,966.27","1,981.06","1,960.09",-,0.46%
2019-01-16,1966.50 ,"1,963.08","1,970.98","1,961.06",-,0.15%
2019-01-15,1963.61 ,"1,947.86","1,963.99","1,947.04",-,0.79%
2019-01-14,1948.16 ,"1,956.95","1,957.57","1,941.31",-,-0.46%
2019-01-11,1957.17 ,"1,956.28","1,961.39","1,946.20",-,-0.03%
2019-01-10,1957.69 ,"1,952.68","1,957.69","1,938.59",-,0.34%
2019-01-09,1950.99 ,"1,935.62","1,957.13","1,935.60",-,0.79%
2019-01-08,1935.79 ,"1,920.23","1,940.13","1,919.54",-,0.84%
2019-01-07,1919.75 ,"1,904.10","1,927.69","1,904.03",-,0.82%
2019-01-04,1904.18 ,"1,853.69","1,906.42","1,847.89",-,2.75%
2019-01-03,1853.18 ,"1,883.14","1,884.98","1,852.71",-,-1.49%
2019-01-02,1881.15 ,"1,885.13","1,885.70","1,857.89",-,-0.15%
2019-01-01,1883.93 ,"1,885.41","1,886.77","1,883.93",-,0.00%
2018-12-31,1883.90 ,"1,871.36","1,885.06","1,870.83",-,0.70%
2018-12-28,1870.80 ,"1,862.93","1,887.38","1,861.77",-,0.45%
2018-12-27,1862.38 ,"1,848.17","1,863.25","1,820.86",-,0.63%
2018-12-26,1850.70 ,"1,795.99","1,850.70","1,794.00",-,3.09%
2018-12-25,1795.28 ,"1,802.60","1,802.60","1,794.04",-,-0.43%
2018-12-24,1802.95 ,"1,833.04","1,834.32","1,802.54",-,-1.74%
2018-12-21,1834.97 ,"1,864.58","1,876.68","1,828.73",-,-1.50%
2018-12-20,1862.82 ,"1,890.53","1,890.93","1,853.75",-,-1.58%
2018-12-19,1892.71 ,"1,908.58","1,929.96","1,887.47",-,-0.81%
2018-12-18,1908.16 ,"1,914.53","1,924.91","1,900.56",-,-0.32%
2018-12-17,1914.33 ,"1,942.95","1,944.34","1,907.99",-,-1.45%
2018-12-14,1942.55 ,"1,975.03","1,975.18","1,940.06",-,-1.61%
2018-12-13,1974.41 ,"1,975.50","1,986.24","1,969.18",-,-0.07%
2018-12-12,1975.88 ,"1,954.22","1,992.22","1,954.22",-,1.09%
2018-12-11,1954.65 ,"1,952.34","1,977.39","1,947.84",-,0.09%
2018-12-10,1952.83 ,"1,964.67","1,964.84","1,927.59",-,-0.63%
2018-12-07,1965.24 ,"1,990.42","2,006.31","1,961.17",-,-1.29%
2018-12-06,1990.85 ,"2,008.90","2,008.99","1,954.86",-,-0.89%
2018-12-05,2008.63 ,"2,016.34","2,016.36","2,008.08",-,-0.41%
2018-12-04,2016.89 ,"2,066.62","2,066.69","2,015.25",-,-2.41%
2018-12-03,2066.62 ,"2,042.05","2,072.60","2,041.84",-,1.24%
2018-11-30,2041.36 ,"2,034.66","2,041.45","2,028.64",-,0.32%
2018-11-29,2034.89 ,"2,034.71","2,042.46","2,027.02",-,0.25%
2018-11-28,2029.78 ,"2,000.10","2,034.71","1,999.54",-,1.49%
2018-11-27,2000.07 ,"1,998.94","2,001.38","1,987.94",-,0.04%
2018-11-26,1999.20 ,"1,974.81","1,999.68","1,973.87",-,1.22%
2018-11-23,1975.09 ,"1,984.22","1,985.99","1,973.04",-,-0.45%
2018-11-22,1984.03 ,"1,984.93","1,987.47","1,982.93",-,-0.04%
2018-11-21,1984.73 ,"1,974.43","1,995.11","1,971.48",-,0.40%
2018-11-20,1976.91 ,"2,009.66","2,009.81","1,968.98",-,-1.63%
2018-11-19,2009.61 ,"2,032.49","2,036.84","2,005.33",-,-1.09%
2018-11-16,2031.76 ,"2,026.08","2,036.54","2,018.97",-,0.27%
2018-11-15,2026.30 ,"2,015.79","2,029.69","1,995.95",-,0.55%
2018-11-14,2015.14 ,"2,027.68","2,040.09","2,007.80",-,-0.56%
2018-11-13,2026.52 ,"2,027.12","2,042.78","2,021.47",-,-0.10%
2018-11-12,2028.62 ,"2,060.60","2,061.92","2,026.18",-,-1.67%
2018-11-09,2063.16 ,"2,079.41","2,079.83","2,053.87",-,-0.93%
2018-11-08,2082.47 ,"2,082.95","2,089.51","2,073.95",-,-0.09%
2018-11-07,2084.45 ,"2,050.84","2,084.45","2,050.58",-,1.65%
2018-11-06,2050.65 ,"2,041.24","2,051.14","2,041.18",-,0.49%
2018-11-05,2040.68 ,"2,037.26","2,043.99","2,031.46",-,0.20%
2018-11-02,2036.70 ,"2,041.84","2,058.14","2,026.23",-,-0.21%
2018-11-01,2040.93 ,"2,021.42","2,042.94","2,020.43",-,0.94%
2018-10-31,2021.98 ,"1,996.08","2,032.75","1,995.99",-,1.24%
2018-10-30,1997.19 ,"1,975.19","1,997.47","1,971.72",-,1.09%
2018-10-29,1975.70 ,"1,982.43","2,010.53","1,958.30",-,-0.31%
2018-10-26,1981.89 ,"2,006.80","2,008.36","1,962.41",-,-1.22%
2018-10-25,2006.27 ,"1,988.62","2,014.15","1,978.04",-,0.89%
2018-10-24,1988.62 ,"2,034.10","2,036.19","1,987.44",-,-2.23%
2018-10-23,2033.89 ,"2,053.34","2,053.38","2,009.18",-,-0.95%
2018-10-22,2053.44 ,"2,062.78","2,067.34","2,050.41",-,-0.43%
2018-10-19,2062.33 ,"2,062.97","2,078.27","2,058.91",-,-0.10%
2018-10-18,2064.47 ,"2,087.33","2,089.71","2,057.43",-,-1.20%
2018-10-17,2089.50 ,"2,090.78","2,096.52","2,075.38",-,-0.08%
2018-10-16,2091.21 ,"2,055.19","2,092.09","2,054.22",-,1.76%
2018-10-15,2055.11 ,"2,062.57","2,066.64","2,052.20",-,-0.40%
2018-10-12,2063.43 ,"2,046.39","2,070.01","2,044.57",-,0.90%
2018-10-11,2044.95 ,"2,089.03","2,089.03","2,040.05",-,-2.11%
2018-10-10,2089.10 ,"2,140.46","2,141.99","2,088.19",-,-2.31%
2018-10-09,2138.46 ,"2,144.44","2,146.52","2,132.27",-,-0.24%
2018-10-08,2143.56 ,"2,151.98","2,152.00","2,133.61",-,-0.37%
2018-10-05,2151.42 ,"2,164.55","2,164.92","2,143.72",-,-0.65%
2018-10-04,2165.43 ,"2,180.37","2,181.94","2,155.84",-,-0.83%
2018-10-03,2183.63 ,"2,183.39","2,190.82","2,179.98",-,0.00%
2018-10-02,2183.62 ,"2,188.02","2,190.18","2,180.12",-,-0.21%
2018-10-01,2188.18 ,"2,183.59","2,195.88","2,181.53",-,0.19%
2018-09-28,2184.01 ,"2,188.71","2,190.52","2,180.01",-,-0.21%
2018-09-27,2188.71 ,"2,189.07","2,194.90","2,182.29",-,-0.03%
2018-09-26,2189.31 ,"2,192.49","2,202.43","2,188.79",-,-0.22%
2018-09-25,2194.20 ,"2,191.11","2,198.54","2,190.75",-,0.05%
2018-09-24,2193.01 ,"2,199.37","2,199.44","2,189.23",-,-0.32%
2018-09-21,2200.01 ,"2,197.65","2,203.96","2,197.61",-,0.20%
2018-09-20,2195.68 ,"2,178.73","2,198.62","2,177.78",-,0.82%
2018-09-19,2177.74 ,"2,174.23","2,180.73","2,173.86",-,0.25%
2018-09-18,2172.27 ,"2,159.65","2,174.53","2,159.65",-,0.54%
2018-09-17,2160.53 ,"2,165.35","2,168.57","2,159.47",-,-0.28%
2018-09-14,2166.59 ,"2,164.15","2,169.23","2,161.22",-,0.18%
2018-09-13,2162.68 ,"2,153.92","2,166.96","2,153.88",-,0.46%
2018-09-12,2152.70 ,"2,148.72","2,155.48","2,145.71",-,0.23%
2018-09-11,2147.67 ,"2,142.48","2,149.63","2,134.85",-,0.23%
2018-09-10,2142.64 ,"2,136.32","2,148.23","2,135.09",-,0.24%
2018-09-07,2137.60 ,"2,143.61","2,144.40","2,131.62",-,-0.30%
2018-09-06,2144.03 ,"2,152.16","2,154.38","2,138.84",-,-0.41%
2018-09-05,2152.77 ,"2,163.36","2,163.40","2,146.80",-,-0.47%
2018-09-04,2162.83 ,"2,172.64","2,172.64","2,156.35",-,-0.49%
2018-09-03,2173.42 ,"2,172.37","2,173.42","2,171.10",-,-0.10%
2018-08-31,2175.50 ,"2,181.12","2,182.50","2,168.81",-,-0.28%
2018-08-30,2181.56 ,"2,193.03","2,193.24","2,179.17",-,-0.42%
2018-08-29,2190.75 ,"2,182.05","2,193.12","2,180.48",-,0.38%
2018-08-28,2182.50 ,"2,181.41","2,187.62","2,179.92",-,0.12%
2018-08-27,2179.95 ,"2,162.93","2,181.55","2,162.63",-,0.85%
2018-08-24,2161.61 ,"2,148.12","2,162.75","2,147.23",-,0.58%
2018-08-23,2149.22 ,"2,155.79","2,155.87","2,146.09",-,-0.31%
2018-08-22,2155.99 ,"2,154.76","2,159.29","2,153.44",-,0.20%
2018-08-21,2151.79 ,"2,147.95","2,159.27","2,147.22",-,0.31%
2018-08-20,2145.24 ,"2,138.64","2,148.23","2,137.91",-,0.33%
2018-08-17,2138.11 ,"2,130.71","2,141.71","2,127.61",-,0.33%
2018-08-16,2131.05 ,"2,115.34","2,135.07","2,113.41",-,0.73%
2018-08-15,2115.70 ,"2,135.97","2,136.00","2,106.78",-,-1.01%
2018-08-14,2137.36 ,"2,128.04","2,138.79","2,127.73",-,0.46%
2018-08-13,2127.47 ,"2,136.96","2,138.94","2,125.22",-,-0.58%
2018-08-10,2139.84 ,"2,161.26","2,161.29","2,135.04",-,-1.10%
2018-08-09,2163.69 ,"2,166.28","2,168.32","2,160.84",-,-0.11%
2018-08-08,2166.15 ,"2,166.90","2,169.18","2,162.31",-,-0.03%
2018-08-07,2166.85 ,"2,157.35","2,170.90","2,157.31",-,0.44%
2018-08-06,2157.34 ,"2,154.24","2,158.67","2,148.63",-,0.09%
2018-08-03,2155.39 ,"2,146.48","2,155.39","2,144.75",-,0.36%
2018-08-02,2147.58 ,"2,149.43","2,149.72","2,132.76",-,-0.08%
2018-08-01,2149.36 ,"2,153.56","2,156.77","2,146.49",-,-0.17%
2018-07-31,2153.10 ,"2,147.65","2,157.02","2,145.62",-,0.23%
2018-07-30,2148.25 ,"2,155.53","2,157.26","2,146.17",-,-0.36%
2018-07-27,2156.11 ,"2,161.55","2,168.04","2,151.22",-,-0.27%
2018-07-26,2161.93 ,"2,166.46","2,168.69","2,160.19",-,0.01%
2018-07-25,2161.76 ,"2,150.86","2,165.43","2,147.79",-,0.50%
2018-07-24,2151.08 ,"2,139.80","2,157.96","2,138.60",-,0.54%
2018-07-23,2139.44 ,"2,140.94","2,142.36","2,133.56",-,0.01%
2018-07-20,2139.17 ,"2,136.97","2,143.57","2,134.16",-,0.20%
2018-07-19,2134.84 ,"2,143.53","2,145.04","2,131.59",-,-0.35%
2018-07-18,2142.24 ,"2,137.87","2,143.57","2,135.40",-,0.19%
2018-07-17,2138.15 ,"2,133.36","2,139.12","2,127.30",-,0.25%
2018-07-16,2132.79 ,"2,135.29","2,137.01","2,130.36",-,-0.08%
2018-07-13,2134.60 ,"2,130.42","2,136.33","2,128.16",-,0.18%
2018-07-12,2130.86 ,"2,114.15","2,130.86","2,113.94",-,0.64%
2018-07-11,2117.30 ,"2,134.88","2,135.12","2,111.78",-,-0.87%
2018-07-10,2135.87 ,"2,131.61","2,137.33","2,129.27",-,0.22%
2018-07-09,2131.14 ,"2,114.35","2,131.14","2,114.32",-,0.82%
2018-07-06,2113.74 ,"2,096.72","2,115.30","2,096.03",-,0.84%
2018-07-05,2096.19 ,"2,082.62","2,096.19","2,080.48",-,0.67%
2018-07-04,2082.17 ,"2,082.54","2,084.13","2,080.73",-,0.01%
2018-07-03,2082.05 ,"2,083.68","2,094.59","2,081.00",-,0.00%
2018-07-02,2082.08 ,"2,089.19","2,089.42","2,069.16",-,-0.35%
2018-06-29,2089.30 ,"2,079.25","2,102.08","2,077.84",-,0.47%
2018-06-28,2079.62 ,"2,074.50","2,082.15","2,066.44",-,0.16%
2018-06-27,2076.30 ,"2,087.40","2,100.83","2,074.40",-,-0.58%
2018-06-26,2088.41 ,"2,085.37","2,091.91","2,083.67",-,0.14%
2018-06-25,2085.59 ,"2,116.18","2,116.30","2,078.43",-,-1.39%
2018-06-22,2114.90 ,"2,104.14","2,120.00","2,103.96",-,0.43%
2018-06-21,2105.93 ,"2,116.80","2,118.12","2,103.80",-,-0.56%
2018-06-20,2117.76 ,"2,112.12","2,121.88","2,110.46",-,0.30%
2018-06-19,2111.44 ,"2,125.98","2,127.10","2,100.83",-,-0.68%
2018-06-18,2125.79 ,"2,132.35","2,132.35","2,115.68",-,-0.39%
2018-06-15,2134.15 ,"2,138.14","2,139.80","2,126.13",-,-0.37%
2018-06-14,2142.02 ,"2,140.31","2,144.32","2,136.31",-,0.09%
2018-06-13,2140.20 ,"2,144.00","2,149.03","2,137.73",-,-0.24%
2018-06-12,2145.36 ,"2,143.67","2,147.69","2,140.18",-,0.05%
2018-06-11,2144.20 ,"2,138.03","2,147.20","2,137.67",-,0.30%
2018-06-08,2137.74 ,"2,136.48","2,137.98","2,128.67",-,0.01%
2018-06-07,2137.57 ,"2,137.20","2,143.06","2,132.60",-,0.04%
2018-06-06,2136.74 ,"2,122.29","2,136.74","2,121.90",-,0.82%
2018-06-05,2119.36 ,"2,121.83","2,123.30","2,115.91",-,-0.12%
2018-06-04,2121.86 ,"2,111.09","2,124.86","2,111.09",-,0.60%
2018-06-01,2109.19 ,"2,092.35","2,110.63","2,090.89",-,0.78%
2018-05-31,2092.92 ,"2,103.22","2,108.22","2,090.15",-,-0.36%
2018-05-30,2100.42 ,"2,081.39","2,103.84","2,077.97",-,0.82%
2018-05-29,2083.27 ,"2,107.10","2,108.02","2,077.35",-,-1.13%
2018-05-28,2107.14 ,"2,110.78","2,114.11","2,106.66",-,-0.17%
2018-05-25,2110.80 ,"2,116.65","2,119.32","2,107.83",-,-0.33%
2018-05-24,2117.73 ,"2,123.11","2,124.79","2,106.95",-,-0.24%
2018-05-23,2122.90 ,"2,128.95","2,129.17","2,110.59",-,-0.28%
2018-05-22,2128.78 ,"2,132.80","2,138.86","2,127.85",-,-0.09%
2018-05-21,2130.72 ,"2,120.28","2,133.99","2,117.99",-,0.47%
