,0,1,2,3,4,5,6,7,8,9
465,-0.56240225,-0.6458076,0.771003,-2.6069138,-1.6575334,0.9331892,1.4628175,-0.14754848,-1.6236104,-0.96713024
466,-0.077400334,0.6070693,0.5533948,-1.0656137,-1.5130221,0.7960258,3.8216813,-0.013905603,0.5771671,1.6652086
467,-0.37436485,-1.372936,1.1088126,-0.8648806,-1.7104881,-0.054124214,0.5510692,-1.4342833,-1.0110524,-2.036649
468,-0.4488511,0.13895889,1.0809473,-2.6162364,-2.0553284,0.38632858,0.953024,-0.046483535,-0.5056444,0.9622132
469,-3.6621304,2.1048267,0.5920197,-3.0817833,-1.7539846,2.5145679,1.7451965,0.74889725,-0.25927785,-0.03469842
470,-1.0344704,0.08446517,1.0915012,-1.7059515,-0.7433796,0.3705654,1.8109955,-0.8319442,-1.1977473,-0.74868643
471,-0.6691014,-0.53217983,2.390573,-0.21778174,-2.0028799,1.4611454,1.7169217,-0.5826443,-0.17930421,-0.25695336
472,-0.18032819,0.32493472,1.0929196,-1.1834899,-1.0108972,1.5956475,1.6957211,-0.6180353,-0.25145411,0.26503238
473,-0.5180794,-0.47732902,0.67066085,-1.3119638,-1.3670518,-0.4904792,1.3097619,-1.01324,-2.025652,-0.072778486
474,-1.5807978,0.17497139,1.0370389,-0.1760134,-1.5972955,0.97856927,1.5889077,-0.5964385,0.08948082,0.5320037
475,-1.6038089,-1.6076779,2.9090314,-1.4109701,-1.8395795,0.012093866,-0.02215775,-2.0275679,-1.056045,-3.603814
476,-0.2601779,-1.1122622,0.9802852,-1.3636514,-1.0752763,0.37015656,1.1707655,-0.095085785,-1.7282467,0.5868484
477,-1.5480435,0.3182906,1.294184,-0.21603976,-1.6063505,1.4386586,0.97473633,-1.0281065,-0.018740278,0.66600055
478,0.7055817,0.19078997,0.89177585,-0.46788546,-0.7447886,1.1166466,0.6870302,-0.047230903,-0.07548565,-2.1435418
479,-0.46689785,0.7714519,0.79203296,-0.7082622,-1.0956521,1.0690756,2.1244264,-0.32688132,-0.34350824,-0.35283613
480,-0.2655282,0.82068205,0.7196576,-1.0032405,-0.9549708,0.94139874,1.7934846,-0.4764654,0.65108895,0.815371
481,-1.1364186,0.6938815,1.4755981,-1.2641732,0.04506659,1.261849,0.43177667,-1.3411862,-1.7314396,0.0027349684
482,0.5828703,-1.6321825,-0.2388788,0.0044619776,-1.270694,0.3133125,1.6104771,-0.2502704,-0.33449423,-0.09524154
483,1.0435014,-0.3652081,1.3529603,-0.98893315,-0.85255194,1.9237249,0.19673274,-1.1447335,-0.4496337,1.8289552
484,-0.923954,-1.4766871,1.6686301,-0.38691482,-1.9269727,0.26400548,0.1698957,-2.1943429,-0.9088655,-2.9355738
485,-1.4597955,-0.69400656,0.39032224,-1.4937068,-1.1086378,-0.041333295,1.3420236,-0.8243174,-1.275747,-1.5542402
486,-0.8475816,1.2525601,-0.23877011,-1.296505,-1.9546537,1.8761388,1.2452441,1.3462448,-1.2401308,-0.89675933
487,-1.8249986,0.6544558,0.6805261,-0.86466634,-0.9974406,0.6221786,1.6327896,0.49928817,-0.59450734,0.44490033
488,-0.9716792,-1.4577187,1.6031476,-1.0774113,-0.9950054,2.3191993,1.61985,-1.298672,-1.1478866,-0.8075277
489,-1.0946038,-0.83231354,2.4882245,-0.5951799,-0.6085772,2.2102785,-0.7315027,-1.4014742,-2.9566867,-2.2993019
490,0.046404056,-0.95443094,1.5460836,-1.9578866,-0.6595095,1.6554515,2.2427316,-0.77116203,-1.4154264,-2.4997802
491,-1.8048215,-0.51444685,1.1714748,-1.7139018,-1.2354476,0.8753665,0.44728783,-0.78018355,-0.40000358,-0.1730902
492,0.5311685,-1.5872549,-0.32476643,-0.27700958,-0.98722225,-0.057250045,1.598715,-0.21607412,-0.5433622,-0.26685217
493,-0.11479581,0.284082,1.0914356,-1.7861567,-0.29767957,1.2941179,1.5561334,-0.88836735,-0.952647,0.5234664
494,-3.966226,0.66258764,0.91889083,-0.8241975,-0.81363636,3.5239196,1.5871593,-2.3695502,-1.4281044,-0.86686474
495,-0.7843824,1.9434502,0.7512901,-1.6884186,-1.2117106,0.93548506,2.6170182,-0.55725855,-1.3039804,0.7775923
496,-0.39629555,-1.0242218,-0.57514507,-0.98189646,-0.95340365,1.0383419,1.3086421,0.91317606,-1.4220264,-0.30375767
497,-1.2437598,0.6229215,1.2422847,-0.6639353,-0.04832824,1.3358593,0.6958759,0.23713408,0.15282412,-0.99250466
498,0.14367151,-2.3559685,-0.68059444,-0.17280374,-1.1002182,0.9756972,0.91106755,0.634091,-1.5896349,-1.133312
499,-1.3061229,0.18245266,0.5556658,0.030057926,-0.7876087,0.9051189,1.2623695,-1.0873215,-0.62598044,1.7769902
500,-0.078555115,-0.27704734,1.4125518,-0.46464404,-0.29926446,1.1796837,1.151928,-0.4426454,-0.27001125,-0.95374054
501,-0.9393242,-2.11769,0.9015212,-1.4368743,2.6916208,3.3345976,0.7339019,-2.5684378,-2.581926,0.4465217
502,-1.2771196,0.24474894,0.77471524,-0.57836056,-1.6422756,0.5539589,0.46108493,-1.3737135,-1.2984549,-1.7517376
503,-1.4244499,-0.8616379,0.8011978,-0.41760626,-0.47097316,0.9562729,-0.7782107,1.2736847,-1.6668915,-1.9187365
504,-0.7799766,-0.46291256,1.7424749,-1.1321024,-1.2011927,1.3277551,1.0312701,-1.2808768,-0.9013633,0.3412143
505,-0.34641707,1.5367423,1.1372169,-1.3644373,-0.50247544,0.6809303,0.7914458,-0.6489923,-0.60277444,0.66833967
506,-1.1080124,-1.6518096,1.7422056,-1.955036,0.77508837,2.3936024,-0.9969933,-1.3914977,0.24324556,1.4985316
507,-0.51027083,-0.5943904,0.29505315,-1.666129,0.1620162,2.2507484,0.07903401,-0.58083147,-1.0157036,-0.6618741
508,-1.2573744,-0.5229574,1.6463871,-1.3242073,-1.3392563,1.406309,0.53310657,-1.0156027,-1.4214889,-0.10199528
509,-2.2689621,-0.5452993,1.4722825,-1.3693259,-0.542194,1.9610404,-0.09135198,0.03521846,0.29598227,-0.45652354
510,-0.6778927,-0.31327468,0.7780155,-0.76672316,-0.26621327,0.6285199,-0.69181603,-0.9135307,-1.9519584,-0.6256407
511,-1.2073117,0.8680207,0.86962783,-1.6009485,-2.4050872,0.8148167,0.046112336,-1.7334032,-2.4944296,-2.846209
512,-0.10126466,0.14951392,1.2891401,-0.74348515,-0.22336139,0.8168735,0.8844107,-0.28825724,0.3525677,0.06280472
513,-1.8949236,-0.59712756,1.2685653,0.008977447,-0.7304893,1.4378766,-1.2451487,-0.26339278,-1.2280921,-0.6374442
514,-0.93296975,-0.48527515,1.1599492,-0.68223405,-1.0799587,0.6436443,-0.54384243,0.39711663,-0.1439115,-0.4865467
515,-0.32446563,-1.2159965,0.7786304,0.21751057,-0.9050661,1.4328704,0.21462618,0.0015495159,-0.4960234,-0.13535279
516,0.14885426,0.28407872,0.5820445,-0.8494766,-0.87606716,-0.1512106,-0.40345922,-0.15567972,-0.1433953,0.20046203
517,0.30254078,0.85883826,1.2036847,-0.8964906,-1.1888757,1.6726217,1.4190111,-0.9926405,-0.96959454,0.5958056
518,-1.5604105,-0.36425906,-0.76088285,-0.76673627,-1.3873751,0.5184491,2.663442,-1.2589214,-1.0121316,-0.033270054
519,-1.1890337,-0.09592356,1.2693824,-0.16431288,-0.23536773,1.4292296,-0.016230008,-0.29317275,-0.31451118,-0.56141263
520,-1.8334501,0.29748356,1.1742097,-1.0753709,-0.215867,1.27976,-1.1014608,-0.15695228,0.1282946,-0.3328995
521,-0.9888842,-0.3454383,0.97085077,-0.67864656,-1.6636778,0.5884732,0.93121743,-1.0176997,-1.0270021,-1.4073348
522,-2.54017,-0.2162378,1.2136008,-1.3374496,-1.5259045,2.2163234,0.9768454,-0.96893144,-1.4002725,-1.5622215
523,-1.7569712,0.8979405,0.2685606,-1.1867839,-1.3035351,0.47065446,0.8845445,0.13215251,0.04718678,-1.1788669
524,-1.7046659,-0.019137397,1.4289585,-0.24592178,-0.10534303,0.6727303,1.2102065,-0.95052636,0.20662381,0.8948787
525,-0.6550705,-0.23812236,0.56330746,-0.55029845,-1.5347863,-0.095544256,0.20286386,-1.4065883,-0.8083772,-0.71878684
526,0.09773206,-0.73507404,2.4030414,-0.6255983,-1.442174,1.9401579,1.8907269,-0.379565,-1.5591046,-2.6504223
527,-1.4482739,1.8471446,0.63406605,-0.35104302,-1.6936215,0.33937368,1.609083,-0.41833523,-0.24432264,0.22795649
528,-0.05901266,-0.34601146,1.1882286,-1.3561616,-0.60048586,1.5896877,0.54275143,-0.15918213,-1.0832589,-0.88807774
529,-0.8491452,-0.20848747,1.0747004,-0.84573114,-1.4896233,0.18003488,-0.63942546,0.7299135,-0.18828918,-0.6474555
530,0.16712844,-3.1005476,-0.030748824,-1.0517346,0.4262139,1.9968997,-0.032723747,0.030581217,-1.1662077,0.2108819
531,-0.6324885,-0.24250053,1.2197566,-0.38928524,-0.67217517,1.5275513,-0.9506293,-0.31637064,-0.6349702,0.36672944
532,-1.2961135,-1.0530354,2.737412,-0.36774898,-2.2231903,2.4683652,-1.4114903,-0.8710853,0.17335118,-2.2695394
533,-0.8473475,0.41973233,1.1101663,-0.5703433,0.5730445,0.7856553,-1.0768148,-0.52118117,-0.64074326,-0.8351398
534,0.058400117,-0.40460676,0.91035205,-0.37142217,-1.0374506,0.84949434,0.7511539,0.092173874,-0.405271,-0.4524833
535,-2.6918795,-2.7443175,0.8459349,-0.7111753,2.4945524,2.6466773,-0.43942568,-0.58817667,-2.04261,-0.27256757
536,-0.2958839,0.5276308,0.43868008,-0.6154016,-0.4364893,0.8218835,1.5057478,-0.13639824,-0.60511863,-0.54516226
537,-0.94081855,-0.047716007,1.4191114,-0.05996154,-1.5991173,1.3218409,2.279406,-1.56587,-0.43671176,0.85130906
538,-1.413279,0.09582631,1.2490176,-1.7878673,-0.46733314,3.4045448,-0.1314977,1.0949969,-0.43412873,1.571037
539,-0.7136533,-0.31535518,0.03284078,-1.0537385,-2.5820353,0.22364119,1.7196063,-0.5616535,-0.2314247,0.7288579
540,-2.0072796,-0.28034562,0.3794677,-0.09842472,-0.277125,0.95237607,1.2491484,-0.85523105,-0.413713,0.6619477
541,-0.33756208,0.25541693,1.0353838,-0.58348143,-0.16956769,1.196755,0.6111453,-0.20860517,-0.5097991,-0.43393585
542,-0.83921254,-0.0739087,0.43726572,-1.1309944,-0.57805866,1.2625736,0.46393123,-0.24791089,-0.98515797,-0.22725303
543,-1.0242139,0.3223921,1.0687355,-0.8419936,-0.7476074,1.3900564,1.2002991,-0.6766792,-1.0578097,-0.38552296
544,-0.22144139,0.10023169,0.92174625,-0.0029345565,-0.97458017,2.3802977,0.21565992,-0.15829371,-0.18336259,-2.1829681
545,-1.2066746,-0.3910091,0.5373332,0.22113664,-0.5906653,0.5997827,0.8360657,-0.63672423,-0.33372843,1.0259433
546,-2.9100623,-0.37328023,2.2238557,-1.1404537,-2.7985914,0.84086984,1.3417759,0.012011807,-2.6924238,-1.0290626
547,-0.48112428,-0.38530177,-0.30333337,-0.6554712,-1.2667537,-0.66699857,1.0861546,-0.7913381,-0.5138534,0.05219645
548,-1.2110175,0.3551345,0.7655369,-1.6852342,-1.7943373,1.3392857,1.0805943,-0.16892163,-1.2031028,-0.22415368
549,-0.2627349,-0.106519386,1.3410764,-0.38362917,-0.37991452,1.0038515,1.0699942,-0.41203037,-0.2027357,-0.787005
550,-0.49811143,-2.1612737,0.58304054,-1.3249863,2.6492152,3.4640656,0.7633689,-2.46984,-3.111868,0.80967563
551,-1.4113736,0.27845657,0.86957383,-0.8133121,-1.7654655,0.53617525,0.4313967,-1.4546552,-1.2935773,-1.6543388
552,-1.5062048,-0.7623676,0.706788,-0.6293958,-0.87068737,0.9239605,-1.0459348,1.2387248,-1.7477112,-2.158174
553,-0.81139684,-0.35058117,1.6398087,-0.97441983,-0.9986033,1.6026253,0.96872115,-1.0184891,-1.0034333,0.34687972
554,-1.1859779,-1.8774142,1.6238422,-1.85741,0.6835426,2.390868,-0.80878156,-1.4650515,-0.008905809,1.7238588
555,-0.37529206,-0.80651164,0.2562349,-1.7306385,0.24848448,2.2787821,0.30959174,-0.6444034,-1.0434492,-0.79623055
556,-1.271297,-0.67474055,1.8129482,-1.1052456,-1.4850793,1.4702278,0.49935696,-0.91382456,-1.427693,0.09668616
557,-2.319308,-0.21762927,1.33719,-1.652855,-0.60405535,1.7029692,0.3989434,-0.0947357,0.31376335,-0.47616097
558,-0.8490204,-0.18043767,0.65644455,-0.8763932,-0.28571543,0.78744036,-0.7486762,-0.9771997,-1.916256,-0.83799654
559,-1.0425444,0.89299375,0.40089324,-1.5529178,-2.3904483,0.62525934,0.075266816,-1.6543477,-2.264555,-2.6399586
560,-0.031805284,0.1454163,1.1335849,-0.8517397,-0.29378504,0.7791832,0.8918153,-0.4059717,0.26492214,0.062361144
561,-1.7596688,-0.68719816,1.3908397,0.16185056,-0.62227523,1.5950626,-1.3497742,-0.49509794,-1.253571,-0.36945522
562,-0.48898005,-1.1762022,0.9686264,0.105544984,-0.9146177,1.4861478,0.31396446,0.13574477,-0.5074844,-0.25293216
563,0.36412084,0.89194155,1.1448338,-0.99779296,-1.2797575,1.7173886,1.4483712,-0.84229255,-1.0562893,0.5321934
564,-1.6085521,-0.49281257,-0.858607,-0.82050824,-1.1442804,0.6286868,2.930114,-1.63062,-1.2123367,-0.15246643
565,-0.9081367,-0.45262098,0.95845354,-0.63682854,-1.569845,0.6236213,0.8451274,-0.93635476,-1.1099879,-1.4200132
566,-2.6632218,-0.5044317,1.4979941,-1.5728966,-1.6849535,2.2345266,1.1767315,-1.4112446,-1.7228471,-1.214905
567,-2.0945227,0.9622345,0.11460819,-1.5091091,-1.5551995,0.36687684,1.098183,0.08071576,0.06671138,-1.2231809
568,-0.53133637,-0.14527838,0.5001018,-0.538628,-1.489524,-0.058345042,0.3525978,-1.3826729,-0.7666572,-0.74064046
569,0.49558556,-1.0690464,2.2429357,-0.64829683,-1.5384538,1.696533,1.96397,-0.34909058,-1.2915367,-2.7538788
570,-1.5784913,2.0666468,0.8784499,-0.48981062,-2.0963514,0.66151315,1.8429776,-1.0023041,-0.02605934,0.06503577
571,-0.21873307,-0.5652893,1.1688703,-1.4241251,-0.7068597,1.4486711,0.70984274,-0.103074744,-1.1084462,-0.641939
572,-0.04739178,-3.274356,-0.06288735,-0.93038464,0.051958274,2.0026412,-0.63775176,0.18743037,-1.2990758,0.62080544
573,-0.7486192,0.5782354,1.0977681,-0.67850447,0.31958434,0.89741045,-1.0741365,-0.47280905,-0.8126276,-0.9390681
574,0.20278937,-0.45308572,0.6323102,-0.2887176,-0.84756255,0.7210638,1.150024,0.058689456,-0.16320677,0.06856107
575,-2.3633976,-2.8545024,0.7424225,-0.7321411,2.5329366,2.9022565,-0.7972407,-0.5457802,-1.7794129,-0.73777324
576,-0.58757025,0.48619455,0.3332635,-0.5360198,-0.31265602,0.8324737,1.5002165,-0.064952955,-0.6938879,-0.81220895
577,-0.54738414,-0.21075101,1.336877,-0.1065837,-1.4952078,1.2083527,2.2645016,-1.581957,-0.53005177,0.7498782
578,-1.0283315,-0.42152804,1.0213163,-2.0430167,-0.059525613,3.2814527,0.046961047,0.98225105,-0.26241818,1.4905794
579,-0.83358705,-0.17492904,0.34900144,-1.4257938,-2.0095665,0.10249915,1.5140556,-0.49183515,-0.5718314,0.60555893
580,-0.1456353,0.3203404,1.0029675,-0.4237974,0.008137029,1.2733102,0.5023423,-0.23442736,-0.3648814,-0.50233585
581,-0.8644076,-0.09516628,0.26272956,-1.3320566,-0.49933025,1.209215,0.5143856,-0.2755281,-0.9364609,-0.17448515
582,-0.87177527,0.2505076,1.1280291,-0.95810986,-0.7101715,1.2969812,1.0954994,-0.7009445,-1.1108485,-0.30985585
583,-0.42044026,0.20886587,1.1126338,0.0683312,-0.73181623,2.2368243,-0.04749579,-0.2039577,-0.193794,-1.8135632
584,-2.7602065,-0.45706046,1.6086859,-1.1478356,-2.7533822,0.8232414,1.1786966,0.2879858,-2.6153462,-0.9575668
585,-0.40946352,-0.10555197,0.037712537,-0.6986746,-1.4128214,-0.34726387,0.9177074,-0.8940089,-0.73207974,0.10097317
586,-1.2377919,0.17934255,0.8152608,-1.7165765,-1.895366,1.2454222,1.2714306,-0.23928724,-1.0980464,0.084025286
587,-1.6917813,0.28983372,1.837397,-1.7176114,-0.5481418,1.2292517,-0.37597737,-2.0357978,-1.6858987,-2.452843
588,-0.55624807,0.329037,0.48336115,-0.87003785,-1.839831,0.28928018,0.076726474,-1.1874664,-1.5144522,-2.1297474
589,-0.7888009,-0.05839619,1.7879326,-0.698919,-0.7277781,1.6127435,1.1956335,-0.654937,-1.224378,-1.4850843
590,-2.1609807,-0.4939996,0.68816936,-0.5740163,-0.43625584,0.5894903,1.809899,-0.30710843,-0.6633006,0.65920734
591,-0.7516576,0.29562014,1.1689445,-0.35002884,0.38603833,0.7498777,-0.2346647,0.4821237,-1.2250441,-1.1832471
592,-0.14681816,-0.12768735,0.90142596,-0.6011536,-0.36302313,1.4875821,0.62492603,-0.6281664,-0.59792626,-0.47107404
593,-3.6546664,-2.009766,1.0988055,-0.015966397,2.3287127,3.0872693,0.34945884,-0.86876357,-2.0817597,-0.06781655
594,0.2881806,-0.45604926,1.4111036,-1.0205401,-1.2780421,2.0199516,3.2505963,-0.3923665,1.1776259,-1.63957
595,-1.5019367,-0.56658363,2.3840423,0.07632269,-1.7806765,0.83814144,1.5370995,-0.49191207,-1.554667,-0.014650365
596,-1.5383786,2.2158191,0.62607485,-1.8467991,0.633648,1.3776278,0.8502975,-1.4027638,-0.5857766,-0.6185656
597,-0.29661512,0.04307376,1.0742373,-0.3663752,-0.7434767,0.4618527,0.0499937,-0.88371134,-0.93499213,-0.936431
598,-1.9491636,-0.3985135,1.0819,-0.5276727,-2.1552432,1.3490045,0.46138301,-0.54748154,-0.51782036,0.040552713
599,-0.51885504,0.8653984,0.96477485,0.370441,-0.25951126,1.5585784,-0.3455902,0.68806446,-0.54804456,0.037153207
600,-1.4765701,0.20184956,2.1910174,-1.1936876,-0.8316971,0.78530264,0.31678477,0.050728004,-0.9570369,-0.9728293
601,-0.94114816,-0.6039211,0.033119254,-1.5045489,-0.3907254,2.014977,3.8222342,-1.975765,-0.7927472,0.12736996
602,-1.5892613,-0.26644886,2.6244836,-2.4606535,0.0009727888,2.5893302,0.08736006,0.40023908,-0.702505,-1.1853708
603,-0.78146726,0.686181,0.5876324,-0.32836145,-1.0069698,0.72233963,0.36052522,-0.17482819,-0.6507642,-0.8514407
604,-0.99128485,-1.1915303,1.6849087,-0.8246461,-0.889253,0.03341279,-0.22463961,0.086003795,-1.4393548,-1.2066835
605,-1.2777332,-0.029120147,1.1380916,-1.0712707,-1.534909,2.7806792,-0.7516829,-2.0623055,-0.90309614,-0.3640582
606,-2.9458487,-1.0369276,1.52062,-0.5344045,-3.8653498,1.8271714,0.8594888,-1.3116403,0.14886494,3.3284223
607,-1.3382468,-0.32553148,0.15883337,-0.38198718,-1.6684831,-0.20614475,0.5018802,-0.66418725,-0.63207716,-1.0792788
608,-0.9342146,0.9212648,0.99339235,-1.298357,-1.8663752,1.0766857,1.530485,0.2754094,-0.78131646,-0.0058676954
609,-0.68508106,0.03147988,0.25226527,-1.8727742,-2.0713468,0.2988882,1.7823318,-0.20041658,-0.9090564,0.114645876
610,-4.3008833,-0.9575764,3.775659,-2.6839318,-1.6133773,4.3496127,2.585086,-2.0274599,1.2934867,0.26032418
611,-0.67422414,0.20295976,0.29284167,-1.3099011,-1.9893541,0.6060471,2.467671,0.18338032,-0.6169973,0.4652231
612,-0.1740697,0.94474727,1.7829597,-1.0791951,-1.2504323,1.7961451,2.7842443,-0.67727023,0.04471906,0.8259058
613,-1.5741594,-2.5650213,1.0664389,0.9735787,-1.6154977,2.1938248,2.8659105,-1.440697,-0.9502819,-2.5413377
614,-0.7074791,-0.3845076,1.0440379,-0.6020788,-0.34287754,0.12365391,-0.0037360098,-0.20175506,-0.115313694,0.19524552
615,0.29618496,0.54016536,1.6024755,-1.0307223,-0.94158006,0.99604934,1.3588262,-0.1851875,-0.06718351,-0.28914624
616,-1.3071821,0.52122,2.191582,-1.110725,-0.039236773,2.6500432,0.42306915,-1.4252303,-0.19137792,-1.814685
617,1.1804652,0.68568623,1.2470778,-2.114894,0.28721598,1.070538,0.7231689,-0.33792642,-0.027941387,-3.8528013
618,0.1400137,-0.22936632,0.36422056,-0.2167324,-1.2903618,0.27626386,0.764072,0.46359053,-0.4111679,-0.3051134
619,0.14496207,0.7470856,1.6725336,-2.032249,-3.0636616,1.6311364,0.32554457,-1.4605751,-1.1026766,3.257797
620,-3.6207714,0.32229567,2.0958042,-2.864463,-1.9436178,2.8051841,0.12946288,-0.2901124,-0.13320707,0.3742599
621,-0.9373935,-0.92768157,1.9282637,-0.2149307,-0.30367866,0.6039121,-0.071661554,0.05629387,-0.45504236,-0.5954173
622,-1.584673,-0.030273542,0.84942555,-2.0555391,-0.21830146,2.5706801,-0.39622423,0.5427842,-1.1452042,1.4456966
623,0.19371498,-0.22236569,0.6220727,-0.6625686,-1.3002758,0.72446555,-0.14857627,0.2189649,-0.7165546,-0.6595985
624,-1.2250301,-0.23486711,0.7046354,-0.8113256,-1.1951143,0.27428815,0.6084509,-0.48302907,-0.76045114,-1.4084247
625,-0.8271071,-2.6152685,3.423862,-1.3962069,3.0966349,2.4786854,-0.4677096,-0.4242902,-0.47959843,1.1582901
626,-0.14031386,0.18151645,0.9340997,-0.2300752,-0.51667297,1.1519058,0.7061973,0.014914062,-0.5670765,-0.7761803
627,-1.2548583,0.98582226,0.9423749,-0.64403236,-0.053581674,0.91322106,-0.817208,0.12271361,-1.1476163,-1.1898063
628,-0.5150157,0.48008615,1.3835353,-1.9205128,-1.2251323,0.82524663,1.2736868,-0.22624935,-1.4481772,0.1290464
629,0.98611736,0.6315595,0.9378855,-1.0282748,-1.9054133,1.4759575,1.5981873,-0.9602085,-0.7494187,0.78069776
630,-1.9428359,0.21119948,1.5380774,-0.6723082,-1.2047266,1.3806301,0.7901191,0.12849729,-0.3215198,-0.42986676
631,-0.44036973,-0.45709497,0.6068314,-0.7651082,-2.0101829,1.2687998,0.04754681,-0.28846833,0.13899101,-1.6690397
632,-1.1600095,0.013914093,0.7998042,-0.7214929,-0.44429067,0.99784523,1.1682624,-0.4890651,-0.68075395,0.46956423
633,-0.41028863,-0.08264108,0.4274115,-0.19971354,-1.0444927,-0.40343383,1.1295719,-0.05475371,-0.9099571,-0.5594792
634,-0.47073597,0.34276032,1.271183,-3.340038,-1.0912737,1.292024,2.3023121,-1.3896468,-0.8824055,0.10204012
635,-1.3979809,0.97865623,0.87861025,-1.3497757,-1.17481,1.4145079,0.53323567,0.35647494,-0.7472827,-1.2975497
636,-0.67589587,0.106661394,0.5468584,-0.248158,-0.12357743,0.42158267,-0.15079264,-0.09746893,-0.81322086,-1.3209758
637,-1.933277,0.5867567,0.49571636,-1.9315379,-0.93735653,0.30264002,-0.05262407,1.2464533,-1.6703794,-1.9193169
638,-1.0699356,-1.2987074,0.41786253,-0.85269415,-1.5104318,1.2646762,2.8699894,-0.6977527,-1.1678723,0.31031972
639,-0.06893004,0.06522046,0.9184546,0.09114581,-1.0239071,0.85232145,0.5765718,0.14305915,-0.5948641,-0.63942534
640,-1.4787223,0.56729513,-0.010166416,-1.3582097,-2.6411035,-0.30303195,1.4751049,0.45775953,-0.5144295,-1.6565062
641,-0.71444535,-1.243945,0.38557863,-0.085892394,-0.32742324,0.5114662,0.34637716,-0.19248201,-0.3781819,-0.14636557
642,-1.3274715,1.0858246,-0.69292223,-1.2869418,-1.4530226,-0.3067766,1.2686648,1.6725552,-0.91759425,-0.94150394
643,-2.2238953,-0.84488356,0.70158404,-1.989859,-0.22530492,2.3817859,3.3553317,-2.1777804,-0.65256184,-0.432625
644,0.2739966,0.7140205,2.1332178,-1.4498521,-2.8456414,0.3932874,0.19686739,0.26839742,-0.14758734,1.101264
645,-0.04846794,-0.42053896,0.19863947,-0.45288536,-1.1409342,0.30669126,0.24872647,0.57726896,-0.5496546,-0.488869
646,-1.4594036,-0.071835235,0.36970386,-0.14534214,-1.1623994,1.5758462,1.8687233,-0.049065765,-0.28543246,-0.70099616
647,-0.90702,0.1916176,0.42433178,-0.60194814,-1.0928516,0.7599471,0.43569148,-0.067876875,-0.6836708,-0.55632776
648,-0.23615861,-0.93294835,0.7365259,-0.8187802,-0.6886112,0.15307283,0.74503607,-0.08437033,-0.42965707,-0.57795364
649,-0.45256883,-0.44907153,0.884524,-0.50134414,-1.0691063,0.6566708,0.047769703,-0.26089057,-0.8508349,-0.9041111
650,-0.73295146,-0.17577238,0.5535424,-0.19160713,-0.3193427,1.255653,1.2702225,-0.030396637,-0.34760514,-0.27810007
651,0.05430483,-0.18572573,1.8064231,0.039408762,-0.10037924,1.8173311,2.082969,-1.0385947,-0.8980935,1.1582482
652,-1.0064346,-0.5691844,0.26881567,-1.1649565,-0.6905318,2.1003673,1.3720988,-1.1989292,-0.8745529,2.097194
653,-0.3790697,0.3360582,0.010886392,-0.61602134,-1.7148248,-0.23097399,0.74869734,-0.2302659,-0.24380513,-0.5583181
654,-0.2374599,0.27060872,0.42225805,-0.6214993,-0.31482986,2.1375563,-1.0000385,-1.3642948,-0.99570984,-2.346047
655,-0.9292638,0.028979346,1.1861434,-0.7861317,-0.18935722,0.21003811,0.044024326,-0.5896784,-0.85989606,-0.35641503
656,-0.42778528,-0.5036596,0.18915634,-0.30478048,-1.2728573,-0.03928525,0.6157146,0.009281125,-0.45335054,0.07618066
657,-0.29877573,-0.1323214,0.24896854,-0.027992737,-1.5042628,0.45947704,0.8450709,0.6426592,-0.74814767,0.3204121
658,-1.3012551,-0.29741687,1.1685256,-0.3501446,-1.9092221,1.3115056,2.414334,-1.6675222,-1.4133826,2.059348
659,-0.8807268,-1.2214999,1.8110305,-0.7511872,-0.9241727,0.12899338,0.011414865,-0.13814433,-1.2421308,-1.3109863
660,0.2616235,0.17843239,0.36646748,-0.5230967,-0.8247835,0.9081732,0.07374845,0.051410895,-1.1855757,-1.414129
661,-2.6539474,0.3807745,0.40646043,-1.5106283,-1.2349796,-0.023176646,1.6541686,2.0143855,-1.9070355,-0.6508304
662,-0.5551447,-0.29445255,0.23552936,-0.62790924,-1.5538795,-0.008042818,0.5695855,-0.7606225,-0.075676724,0.31753525
663,0.17918515,-1.8727231,1.0059792,-2.359432,2.5849748,2.7175775,1.3071507,-1.7967505,-1.6846341,0.36179262
664,-0.5120072,-0.6053777,0.3784506,-0.53368866,-0.80603105,-0.06923806,0.306297,-0.18825619,-0.29024878,-0.2781602
665,0.023650223,-0.08303453,0.82733595,0.3629093,-0.96297884,0.89425594,0.82025194,0.10991521,-0.4181759,-0.60870975
666,-0.9033706,0.2874189,0.57273096,-0.9270496,-0.33787635,1.4849988,0.66424346,-0.3118524,-0.7160181,-0.81332445
667,-1.6823527,0.32109666,0.449434,-1.6865824,-0.2773752,1.309005,0.5555057,-0.0629075,-0.5811049,-1.2670465
668,-2.649255,-0.48589206,1.1877894,0.3256515,-0.6029474,1.9191958,0.9628994,-1.173429,-1.2910177,0.6523312
669,-0.20976126,0.20704012,0.19103034,-0.46034607,-1.4896526,-0.28412762,0.696798,-0.47330564,-0.3348142,-0.77765507
670,-0.63040054,-0.356129,0.30250773,-0.41456679,-0.80209357,0.2522231,0.2742127,-0.6056326,-0.61378473,-0.46128654
671,-0.8266742,-0.121517256,1.3988843,-1.5942655,-2.4169204,-0.40791127,1.4698392,-0.5650095,0.014904249,1.689501
